time,temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),apparent_temperature_mean (°C),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),precipitation_hours (h),windspeed_10m_max (km/h),windgusts_10m_max (km/h),winddirection_10m_dominant (°),shortwave_radiation_sum (MJ/m²),et0_fao_evapotranspiration (mm),dia_de_la_semana,semana_del_mes,semana_del_anio,anio,mes,dia,trimestre,es_fin_de_semana,es_festivo_mexico,dia_partido,es_dia_laborable,estacion,count,weathercode_1,weathercode_2,weathercode_3,weathercode_51,weathercode_53,weathercode_55,weathercode_61,weathercode_63,weathercode_65,weathercode_71
2022-09-19,30.6,21.3,25.4,32.7,24.4,28.2,0.2,0.2,0.0,1,17.7,45.0,343,21.27,4.67,0,39,39,2022,9,19,3,0,0,0,1,3,101,0,0,0,1,0,0,0,0,0,0
2019-09-16,27.5,20.1,24.3,31.5,22.1,27.7,0.0,0.0,0.0,0,7.7,21.2,10,20.93,4.11,0,38,38,2019,9,16,3,0,1,0,0,3,36,1,0,0,0,0,0,0,0,0,0
2022-09-26,28.1,20.9,23.8,30.6,24.0,26.7,4.1,4.1,0.0,11,9.2,33.1,2,17.74,3.61,0,40,40,2022,9,26,3,0,0,0,1,3,99,0,0,0,0,0,1,0,0,0,0
2022-06-25,33.7,22.2,27.6,35.3,23.8,28.9,0.0,0.0,0.0,0,19.6,49.7,342,26.82,6.9,5,26,26,2022,6,25,2,1,0,0,0,2,89,1,0,0,0,0,0,0,0,0,0
2021-05-03,36.4,18.5,28.0,37.1,18.1,28.4,0.0,0.0,0.0,0,13.4,37.1,265,29.28,6.91,0,19,19,2021,5,3,2,0,0,0,1,1,85,0,0,0,0,0,0,0,0,0,0
2017-07-20,33.5,22.4,27.4,34.9,25.4,29.7,0.0,0.0,0.0,0,13.8,40.7,117,24.1,5.89,3,30,30,2017,7,20,3,0,0,0,1,2,53,1,0,0,0,0,0,0,0,0,0
2019-07-26,29.1,21.2,24.6,32.0,23.2,27.1,0.0,0.0,0.0,0,15.4,38.2,102,25.14,5.22,4,30,30,2019,7,26,3,0,0,0,1,2,100,1,0,0,0,0,0,0,0,0,0
2017-01-05,24.6,12.5,17.9,25.2,11.7,18.1,0.0,0.0,0.0,0,7.8,20.2,106,14.54,2.66,3,2,2,2017,1,5,1,0,0,0,1,4,65,0,1,0,0,0,0,0,0,0,0
2018-06-06,36.0,24.6,30.4,37.1,24.2,30.7,0.0,0.0,0.0,0,11.6,28.8,116,29.09,7.19,2,23,23,2018,6,6,2,0,0,0,1,2,111,1,0,0,0,0,0,0,0,0,0
2017-09-24,30.7,21.1,25.9,33.4,24.2,28.3,0.1,0.1,0.0,1,13.7,36.4,110,18.33,4.39,6,40,40,2017,9,24,3,1,0,0,0,3,40,0,0,0,1,0,0,0,0,0,0
2020-09-19,25.7,19.0,22.6,28.2,20.9,24.8,1.2,1.2,0.0,2,9.7,23.4,331,18.79,3.68,5,38,38,2020,9,19,3,1,0,0,0,3,48,0,0,0,0,0,1,0,0,0,0
2020-12-17,16.6,8.5,12.0,12.9,5.4,8.7,0.0,0.0,0.0,0,17.2,40.0,102,16.04,3.0,3,51,51,2020,12,17,4,0,0,0,1,4,86,0,0,0,0,0,0,0,0,0,0
2019-10-21,31.0,21.4,26.1,31.9,23.9,27.6,0.0,0.0,0.0,0,15.1,32.4,344,18.07,4.33,0,43,43,2019,10,21,4,0,0,1,1,3,63,1,0,0,0,0,0,0,0,0,0
2021-12-19,16.1,9.3,11.4,15.9,7.8,10.0,13.9,13.9,0.0,23,11.9,32.4,22,4.55,0.85,6,52,52,2021,12,19,4,1,0,0,0,4,76,0,0,0,0,0,0,0,1,0,0
2018-01-29,16.9,11.6,14.2,14.9,8.7,13.0,0.2,0.2,0.0,2,10.2,24.5,86,12.73,2.28,0,5,5,2018,1,29,1,0,0,0,1,4,101,0,0,0,1,0,0,0,0,0,0
2021-05-18,32.6,20.4,26.4,36.2,21.9,28.7,0.0,0.0,0.0,0,14.8,37.4,121,28.07,6.21,1,21,21,2021,5,18,2,0,0,0,1,1,61,0,1,0,0,0,0,0,0,0,0
2022-01-01,32.1,13.7,22.3,31.2,12.3,21.5,0.0,0.0,0.0,0,8.2,28.4,214,15.99,3.47,5,1,1,2022,1,1,1,1,1,0,0,4,42,0,0,0,0,0,0,0,0,0,0
2019-08-12,36.5,24.3,30.3,40.0,27.6,32.8,0.0,0.0,0.0,0,12.3,34.2,103,27.51,6.86,0,33,33,2019,8,12,3,0,0,0,1,2,105,1,0,0,0,0,0,0,0,0,0
2019-10-09,30.8,20.3,25.1,33.4,22.0,27.0,0.0,0.0,0.0,0,11.3,29.2,121,21.22,4.75,2,41,41,2019,10,9,4,0,0,0,1,3,95,0,0,0,0,0,0,0,0,0,0
2022-07-02,33.4,24.5,28.5,36.9,27.8,31.2,0.4,0.4,0.0,3,13.4,31.0,340,19.9,4.75,5,27,27,2022,7,2,3,1,0,0,0,2,74,0,0,0,1,0,0,0,0,0,0
2019-08-11,35.5,23.9,29.6,38.7,27.0,32.0,0.0,0.0,0.0,0,12.9,33.8,106,27.08,6.77,6,33,33,2019,8,11,3,1,0,1,0,2,47,1,0,0,0,0,0,0,0,0,0
2017-04-15,27.7,17.5,22.3,29.6,18.7,23.8,0.1,0.1,0.0,1,15.1,36.7,106,21.93,4.49,5,16,16,2017,4,15,2,1,0,0,0,1,34,0,0,0,1,0,0,0,0,0,0
2022-11-12,18.2,10.0,14.2,18.0,7.4,11.9,1.7,1.7,0.0,6,12.7,33.1,60,10.82,2.34,5,46,46,2022,11,12,4,1,0,0,0,3,80,0,0,0,0,1,0,0,0,0,0
2021-04-07,34.4,17.1,26.7,33.3,16.9,26.1,0.0,0.0,0.0,0,18.3,42.8,355,27.2,6.88,2,15,15,2021,4,7,2,0,0,0,1,1,62,0,0,0,0,0,0,0,0,0,0
2017-11-19,17.4,10.5,14.3,16.1,7.9,11.9,0.0,0.0,0.0,0,11.9,26.6,47,16.53,3.07,6,48,48,2017,11,19,4,1,0,1,0,3,42,0,1,0,0,0,0,0,0,0,0
2020-02-15,21.6,9.8,15.3,22.2,8.6,15.1,0.0,0.0,0.0,0,10.4,28.8,91,18.23,3.0,5,7,7,2020,2,15,1,1,0,0,0,4,82,0,0,1,0,0,0,0,0,0,0
2019-11-04,27.4,15.8,21.5,28.9,16.6,22.6,0.0,0.0,0.0,0,8.3,22.3,117,17.46,3.46,0,45,45,2019,11,4,4,0,0,0,1,3,114,1,0,0,0,0,0,0,0,0,0
2017-05-05,27.9,18.3,23.0,27.8,17.3,22.1,0.0,0.0,0.0,0,11.9,31.3,103,29.48,6.27,4,19,19,2017,5,5,2,0,0,0,1,1,78,0,0,0,0,0,0,0,0,0,0
2020-02-08,24.4,13.7,18.6,24.2,12.0,17.7,0.0,0.0,0.0,0,15.8,36.7,118,19.46,3.8,5,6,6,2020,2,8,1,1,0,0,0,4,105,1,0,0,0,0,0,0,0,0,0
2020-06-06,29.6,21.5,25.2,33.4,25.2,28.6,0.0,0.0,0.0,0,12.6,28.4,101,26.42,5.45,5,23,23,2020,6,6,2,1,0,0,0,2,55,1,0,0,0,0,0,0,0,0,0
2018-09-05,31.6,22.6,26.6,34.8,26.3,29.6,0.6,0.6,0.0,2,15.6,36.0,91,20.81,4.79,2,36,36,2018,9,5,3,0,0,0,1,3,120,0,0,0,1,0,0,0,0,0,0
2020-05-23,33.3,21.2,27.1,37.2,22.9,29.2,0.0,0.0,0.0,0,17.4,43.2,117,27.13,6.52,5,21,21,2020,5,23,2,1,0,0,0,1,38,1,0,0,0,0,0,0,0,0,0
2017-03-10,25.2,17.3,20.1,27.4,18.7,22.1,3.0,3.0,0.0,5,6.4,27.0,63,16.44,3.07,4,11,11,2017,3,10,1,0,0,0,1,1,67,0,0,0,0,0,0,1,0,0,0
2019-05-12,24.2,17.2,20.6,27.4,18.6,22.4,0.6,0.6,0.0,2,12.2,32.4,96,22.81,4.12,6,20,20,2019,5,12,2,1,0,1,0,1,55,0,0,0,1,0,0,0,0,0,0
2022-05-01,30.6,20.5,25.3,33.1,23.4,27.8,0.4,0.4,0.0,4,17.6,45.4,338,21.24,4.78,6,19,19,2022,5,1,2,1,1,1,0,1,36,0,0,0,1,0,0,0,0,0,0
2019-12-25,25.7,12.1,18.3,26.2,11.4,18.2,0.0,0.0,0.0,0,9.5,21.6,121,15.54,2.98,2,52,52,2019,12,25,4,0,1,0,0,4,39,1,0,0,0,0,0,0,0,0,0
2022-10-31,22.8,15.7,18.9,23.5,16.4,19.8,3.2,3.2,0.0,15,13.4,31.7,6,11.2,2.13,0,45,45,2022,10,31,4,0,0,0,1,3,120,0,0,0,1,0,0,0,0,0,0
2022-01-02,17.1,6.8,13.1,15.6,3.0,9.5,0.0,0.0,0.0,0,18.0,47.5,89,16.75,3.41,6,2,2,2022,1,2,1,1,0,0,0,4,17,0,0,0,0,0,0,0,0,0,0
2022-10-15,29.0,19.9,24.0,32.0,21.8,26.1,0.0,0.0,0.0,0,12.6,31.0,332,19.29,4.1,5,42,42,2022,10,15,4,1,0,0,0,3,95,1,0,0,0,0,0,0,0,0,0
2019-09-01,30.6,22.8,26.6,34.2,26.2,29.8,2.2,2.2,0.0,5,10.5,31.0,89,20.26,4.4,6,36,36,2019,9,1,3,1,0,1,0,3,60,0,0,0,0,0,1,0,0,0,0
2022-11-05,24.4,18.0,20.5,22.7,16.0,19.1,0.0,0.0,0.0,0,9.7,25.2,37,18.27,4.0,5,45,45,2022,11,5,4,1,0,0,0,3,80,0,0,1,0,0,0,0,0,0,0
2018-11-14,14.6,4.0,9.0,12.0,0.1,5.7,0.0,0.0,0.0,0,9.9,26.6,333,18.86,3.02,2,46,46,2018,11,14,4,0,0,0,1,3,126,0,0,0,0,0,0,0,0,0,0
2019-08-06,34.4,25.3,29.8,36.8,28.3,32.3,0.0,0.0,0.0,0,12.0,27.4,97,23.97,6.0,1,32,32,2019,8,6,3,0,0,0,1,2,82,1,0,0,0,0,0,0,0,0,0
2018-11-24,23.0,16.3,19.2,24.5,16.7,20.1,0.0,0.0,0.0,0,9.5,23.4,119,15.11,2.63,5,47,47,2018,11,24,4,1,0,0,0,3,80,0,1,0,0,0,0,0,0,0,0
2019-04-05,27.0,19.7,22.7,29.9,20.6,24.3,2.2,2.2,0.0,4,13.0,33.5,112,21.99,4.35,4,14,14,2019,4,5,2,0,0,1,1,1,102,0,0,0,0,1,0,0,0,0,0
2017-11-07,28.2,17.4,22.8,30.3,16.8,23.7,0.0,0.0,0.0,0,10.9,27.0,96,18.6,3.8,1,46,46,2017,11,7,4,0,0,0,1,3,95,0,0,0,0,0,0,0,0,0,0
2022-11-20,8.0,6.1,6.9,5.6,3.6,4.6,3.1,3.1,0.0,18,9.2,20.9,37,5.81,0.78,6,48,48,2022,11,20,4,1,0,0,0,3,73,0,0,0,1,0,0,0,0,0,0
2018-04-11,23.8,14.6,18.9,24.4,15.3,19.7,0.0,0.0,0.0,0,16.1,37.8,115,20.87,3.71,2,15,15,2018,4,11,2,0,0,0,1,1,105,0,0,1,0,0,0,0,0,0,0
2017-12-19,23.0,15.6,18.8,25.3,16.4,20.3,0.1,0.1,0.0,1,6.2,17.6,91,12.91,2.24,1,52,52,2017,12,19,4,0,0,0,1,4,72,0,0,0,1,0,0,0,0,0,0
2020-10-12,31.8,18.7,25.8,32.8,18.2,26.4,0.0,0.0,0.0,0,11.1,28.8,121,22.42,5.06,0,42,42,2020,10,12,4,0,0,0,1,3,52,1,0,0,0,0,0,0,0,0,0
2017-05-20,30.8,22.2,25.8,35.0,25.1,29.3,3.5,3.5,0.0,2,12.3,29.9,87,20.39,4.41,5,21,21,2017,5,20,2,1,0,0,0,1,66,0,0,0,0,0,0,0,1,0,0
2017-03-11,24.4,16.0,20.1,26.6,16.9,21.6,0.7,0.7,0.0,3,7.1,23.8,79,13.79,2.7,5,11,11,2017,3,11,1,1,0,0,0,1,53,0,0,0,1,0,0,0,0,0,0
2020-03-28,34.2,20.4,27.1,32.0,19.9,26.6,0.0,0.0,0.0,0,18.4,44.6,8,21.43,6.1,5,13,13,2020,3,28,1,1,0,0,0,1,38,0,0,1,0,0,0,0,0,0,0
2018-10-06,29.2,20.8,24.5,33.0,23.8,27.5,0.0,0.0,0.0,0,13.8,34.6,110,20.47,4.23,5,40,40,2018,10,6,4,1,0,0,0,3,90,0,1,0,0,0,0,0,0,0,0
2017-04-24,27.9,15.6,21.5,29.5,14.8,22.1,0.0,0.0,0.0,0,14.5,34.2,113,25.53,5.15,0,18,18,2017,4,24,2,0,0,0,1,1,81,1,0,0,0,0,0,0,0,0,0
2019-06-15,33.2,21.7,27.2,36.6,24.5,30.0,0.0,0.0,0.0,0,10.6,27.0,122,28.03,6.28,5,24,24,2019,6,15,2,1,0,0,0,2,86,0,1,0,0,0,0,0,0,0,0
2018-03-20,24.1,17.0,20.9,23.0,14.5,19.0,0.0,0.0,0.0,0,14.0,34.6,92,24.73,5.23,1,12,12,2018,3,20,1,0,0,0,1,1,106,1,0,0,0,0,0,0,0,0,0
2020-05-31,25.5,19.3,22.4,28.3,20.1,24.3,4.2,4.2,0.0,9,12.3,25.6,74,21.11,4.13,6,23,23,2020,5,31,2,1,0,0,0,1,27,0,0,0,0,0,0,1,0,0,0
2019-07-19,33.7,23.0,28.1,35.7,25.2,29.5,0.0,0.0,0.0,0,18.8,39.2,112,25.68,6.64,4,29,29,2019,7,19,3,0,0,0,1,2,101,1,0,0,0,0,0,0,0,0,0
2020-06-13,28.8,20.2,24.4,30.5,22.1,25.5,0.0,0.0,0.0,0,10.9,25.9,111,29.02,6.06,5,24,24,2020,6,13,2,1,0,0,0,2,63,1,0,0,0,0,0,0,0,0,0
2020-10-20,29.7,20.0,24.5,31.6,22.2,26.2,0.0,0.0,0.0,0,15.5,37.8,115,19.77,4.41,1,43,43,2020,10,20,4,0,0,0,1,3,66,1,0,0,0,0,0,0,0,0,0
2019-06-08,39.2,24.2,32.6,39.7,25.0,33.1,0.0,0.0,0.0,0,12.8,29.2,126,28.43,7.39,5,23,23,2019,6,8,2,1,0,0,0,2,78,0,0,0,0,0,0,0,0,0,0
2021-02-05,27.0,15.3,21.0,25.8,14.0,19.3,0.0,0.0,0.0,0,11.5,29.5,18,19.26,4.4,4,6,6,2021,2,5,1,0,0,0,1,4,75,0,0,0,0,0,0,0,0,0,0
2018-08-20,34.5,23.7,28.9,36.9,26.8,30.9,0.0,0.0,0.0,0,17.9,41.0,102,25.47,6.51,0,34,34,2018,8,20,3,0,0,0,1,2,102,1,0,0,0,0,0,0,0,0,0
2019-04-10,35.5,14.4,25.9,35.6,13.2,25.2,0.0,0.0,0.0,0,13.6,33.5,160,28.11,6.97,2,15,15,2019,4,10,2,0,0,0,1,1,105,0,0,0,0,0,0,0,0,0,0
2020-09-09,28.8,22.0,25.1,32.9,25.4,29.0,1.2,1.2,0.0,4,9.4,25.2,79,17.71,3.65,2,37,37,2020,9,9,3,0,0,1,1,3,49,0,0,0,0,1,0,0,0,0,0
2022-04-03,29.0,18.4,23.4,30.3,19.5,24.4,0.0,0.0,0.0,0,16.7,41.4,338,23.93,5.22,6,15,15,2022,4,3,2,1,0,0,0,1,51,0,1,0,0,0,0,0,0,0,0
2017-07-05,34.9,22.4,28.3,36.7,25.2,29.8,0.2,0.2,0.0,1,17.4,45.7,107,27.28,7.08,2,28,28,2017,7,5,3,0,0,0,1,2,70,0,0,0,1,0,0,0,0,0,0
2021-03-14,25.4,16.6,21.1,24.3,15.0,19.8,0.0,0.0,0.0,0,16.2,34.9,56,23.91,5.17,6,12,12,2021,3,14,1,1,0,1,0,1,44,1,0,0,0,0,0,0,0,0,0
2019-05-19,29.6,23.4,26.6,35.5,27.5,31.1,0.6,0.6,0.0,3,12.2,29.2,91,20.41,4.29,6,21,21,2019,5,19,2,1,0,1,0,1,85,0,0,0,1,0,0,0,0,0,0
2019-05-01,32.8,21.1,26.6,36.0,22.6,28.6,0.2,0.2,0.0,1,17.3,36.7,154,25.86,5.94,2,18,18,2019,5,1,2,0,1,0,0,1,46,0,0,0,1,0,0,0,0,0,0
2019-02-16,31.8,18.1,24.9,34.7,17.5,26.3,0.0,0.0,0.0,0,9.2,20.9,122,20.2,4.46,5,7,7,2019,2,16,1,1,0,0,0,4,91,0,0,0,0,0,0,0,0,0,0
2018-07-15,33.2,23.0,27.7,36.4,25.5,29.5,0.0,0.0,0.0,0,14.3,30.2,113,25.43,6.13,6,29,29,2018,7,15,3,1,0,0,0,2,48,1,0,0,0,0,0,0,0,0,0
2018-02-20,26.8,17.9,21.4,28.9,18.9,22.6,2.3,2.3,0.0,7,11.1,29.2,164,14.5,2.97,1,8,8,2018,2,20,1,0,0,0,1,4,95,0,0,0,0,1,0,0,0,0,0
2021-04-12,31.0,19.9,25.2,33.7,21.5,27.1,0.0,0.0,0.0,0,11.9,31.3,121,25.32,5.57,0,16,16,2021,4,12,2,0,0,0,1,1,62,0,0,1,0,0,0,0,0,0,0
2021-11-30,21.7,13.3,17.0,21.8,12.4,16.7,0.0,0.0,0.0,0,11.4,26.6,96,15.27,2.65,1,49,49,2021,11,30,4,0,0,0,1,3,84,1,0,0,0,0,0,0,0,0,0
2021-09-11,30.2,22.0,25.9,31.3,24.4,27.7,0.0,0.0,0.0,0,13.4,34.6,103,21.32,4.88,5,37,37,2021,9,11,3,1,0,0,0,3,79,1,0,0,0,0,0,0,0,0,0
2022-03-31,28.3,17.7,23.1,28.1,14.9,21.0,0.0,0.0,0.0,0,12.7,32.0,353,26.49,6.21,3,14,14,2022,3,31,1,0,0,0,1,1,95,1,0,0,0,0,0,0,0,0,0
2019-03-29,26.2,16.0,20.5,29.5,16.9,22.1,0.2,0.2,0.0,2,10.5,27.7,92,22.25,4.19,4,13,13,2019,3,29,1,0,0,0,1,1,107,0,0,0,1,0,0,0,0,0,0
2022-07-10,36.9,24.7,31.0,38.9,26.5,32.4,0.0,0.0,0.0,0,11.9,30.2,344,28.97,7.31,6,29,29,2022,7,10,3,1,0,1,0,2,52,1,0,0,0,0,0,0,0,0,0
2020-03-04,27.5,17.2,22.9,25.4,16.9,21.3,0.0,0.0,0.0,0,21.3,51.8,321,21.11,5.3,2,10,10,2020,3,4,1,0,0,0,1,1,91,1,0,0,0,0,0,0,0,0,0
2018-02-03,20.3,9.8,15.1,20.9,7.9,14.6,0.0,0.0,0.0,0,7.4,21.6,99,14.53,2.45,5,5,5,2018,2,3,1,1,0,0,0,4,69,0,0,1,0,0,0,0,0,0,0
2021-07-07,27.2,21.4,23.6,31.1,24.9,27.2,30.9,30.9,0.0,16,9.4,26.3,322,11.01,2.36,2,28,28,2021,7,7,3,0,0,0,1,2,80,0,0,0,0,0,0,0,1,0,0
2019-06-25,28.0,21.5,24.1,32.5,24.8,27.6,21.1,21.1,0.0,19,15.1,34.9,95,20.04,3.92,1,26,26,2019,6,25,2,0,0,0,1,2,89,0,0,0,0,0,0,0,1,0,0
2017-06-28,30.2,22.5,25.7,35.8,26.3,29.6,0.4,0.4,0.0,1,10.3,31.0,88,23.2,4.86,2,27,27,2017,6,28,2,0,0,0,1,2,74,0,0,0,1,0,0,0,0,0,0
2022-10-17,28.0,20.4,23.1,30.5,23.0,25.7,10.6,10.6,0.0,13,12.7,32.0,24,15.06,3.11,0,43,43,2022,10,17,4,0,0,0,1,3,101,0,0,0,0,0,0,0,1,0,0
2021-12-31,28.8,16.8,22.8,29.7,15.8,23.2,0.0,0.0,0.0,0,9.7,22.3,7,15.94,3.33,4,53,53,2021,12,31,4,0,0,0,1,4,45,0,0,0,0,0,0,0,0,0,0
2022-08-06,34.5,23.1,28.4,34.3,25.3,29.3,0.0,0.0,0.0,0,22.6,52.9,338,25.21,7.03,5,32,32,2022,8,6,3,1,0,0,0,2,76,1,0,0,0,0,0,0,0,0,0
2021-02-23,24.0,12.9,18.0,24.6,12.8,18.2,0.0,0.0,0.0,0,12.8,31.7,103,20.26,3.65,1,9,9,2021,2,23,1,0,0,0,1,4,67,0,1,0,0,0,0,0,0,0,0
2022-08-27,31.4,22.8,26.7,36.1,27.4,30.7,0.2,0.2,0.0,2,10.0,35.6,359,21.72,4.8,5,35,35,2022,8,27,3,1,0,0,0,2,76,0,0,0,1,0,0,0,0,0,0
2019-07-14,33.8,22.7,28.9,37.2,24.5,31.2,0.0,0.0,0.0,0,8.4,27.4,70,23.0,5.52,6,29,29,2019,7,14,3,1,0,0,0,2,54,1,0,0,0,0,0,0,0,0,0
2019-03-26,22.2,17.9,19.9,22.7,18.2,21.4,6.5,6.5,0.0,17,16.2,42.1,91,10.8,2.05,1,13,13,2019,3,26,1,0,0,0,1,1,108,0,0,0,0,0,1,0,0,0,0
2018-02-24,28.5,17.1,22.6,31.2,18.2,24.1,0.0,0.0,0.0,0,8.7,24.5,181,16.49,3.52,5,8,8,2018,2,24,1,1,0,0,0,4,91,0,1,0,0,0,0,0,0,0,0
2021-04-08,33.3,21.2,27.0,35.2,21.1,27.6,0.0,0.0,0.0,0,9.9,28.1,140,26.32,6.0,3,15,15,2021,4,8,2,0,0,0,1,1,74,1,0,0,0,0,0,0,0,0,0
2018-05-22,27.0,20.2,23.4,29.9,23.0,26.3,2.0,2.0,0.0,8,14.2,34.9,107,18.21,3.61,1,21,21,2018,5,22,2,0,0,0,1,1,121,0,0,0,1,0,0,0,0,0,0
2022-02-05,9.1,1.9,5.0,5.8,-1.8,1.5,0.0,0.0,0.0,0,13.8,33.1,20,18.64,2.39,5,6,6,2022,2,5,1,1,0,0,0,4,74,1,0,0,0,0,0,0,0,0,0
2021-12-13,22.5,11.6,16.7,21.4,9.1,15.2,0.0,0.0,0.0,0,9.9,24.8,75,15.58,2.97,0,51,51,2021,12,13,4,0,0,0,1,4,101,0,0,0,0,0,0,0,0,0,0
2018-10-10,27.7,21.3,23.9,30.9,21.6,26.2,3.5,3.5,0.0,8,10.5,25.6,31,18.31,3.8,2,41,41,2018,10,10,4,0,0,1,1,3,88,0,0,0,0,0,0,1,0,0,0
2018-08-24,35.0,23.3,29.0,36.9,26.1,30.6,0.0,0.0,0.0,0,12.4,36.0,105,25.43,6.45,4,34,34,2018,8,24,3,0,0,0,1,2,122,1,0,0,0,0,0,0,0,0,0
2022-09-23,32.0,21.3,26.4,33.1,23.0,27.5,0.0,0.0,0.0,0,13.8,34.6,346,23.88,5.61,4,39,39,2022,9,23,3,0,0,0,1,3,84,0,0,0,0,0,0,0,0,0,0
2019-05-30,30.5,23.3,26.9,33.7,27.4,30.3,0.3,0.3,0.0,3,14.5,34.9,101,17.85,4.25,3,22,22,2019,5,30,2,0,0,0,1,1,84,0,0,0,1,0,0,0,0,0,0
2019-03-14,26.3,18.1,22.5,24.9,15.8,20.4,0.0,0.0,0.0,0,15.5,37.8,37,23.85,5.85,3,11,11,2019,3,14,1,0,0,0,1,1,115,1,0,0,0,0,0,0,0,0,0
2017-11-04,28.1,19.3,23.2,32.1,21.7,26.3,0.1,0.1,0.0,1,9.7,24.1,104,16.79,3.3,5,45,45,2017,11,4,4,1,0,0,0,3,70,0,0,0,1,0,0,0,0,0,0
2019-06-01,32.0,22.1,27.0,34.7,25.9,29.7,0.1,0.1,0.0,1,16.3,41.4,108,24.81,5.79,5,22,22,2019,6,1,2,1,0,0,0,2,75,0,0,0,1,0,0,0,0,0,0
2017-06-05,36.4,20.6,28.8,37.4,22.3,30.5,0.1,0.1,0.0,1,17.7,41.0,340,28.01,6.73,0,24,24,2017,6,5,2,0,0,0,1,2,90,0,0,0,1,0,0,0,0,0,0
2018-08-26,33.7,22.7,28.1,35.4,25.6,29.9,0.0,0.0,0.0,0,14.7,38.9,106,25.11,6.37,6,35,35,2018,8,26,3,1,0,1,0,2,47,1,0,0,0,0,0,0,0,0,0
2017-01-07,6.7,-0.1,3.0,2.1,-4.9,-1.2,0.3,0.0,0.21,2,12.4,26.3,18,14.33,1.92,5,2,2,2017,1,7,1,1,0,0,0,4,49,0,0,0,0,0,0,0,0,0,1
2021-03-31,29.7,16.9,22.6,31.7,17.8,23.7,4.2,4.2,0.0,10,17.4,40.7,6,20.64,4.41,2,14,14,2021,3,31,1,0,0,0,1,1,66,0,0,0,0,1,0,0,0,0,0
2020-09-14,26.5,21.7,23.8,29.9,24.5,27.1,9.6,9.6,0.0,18,8.5,28.8,309,13.43,2.77,0,38,38,2020,9,14,3,0,0,0,1,3,61,0,0,0,0,0,0,1,0,0,0
2020-09-12,27.0,18.9,22.9,30.6,21.0,25.8,0.0,0.0,0.0,0,9.7,22.7,81,18.35,3.63,5,37,37,2020,9,12,3,1,0,0,0,3,56,0,0,1,0,0,0,0,0,0,0
2020-02-01,19.5,9.6,14.1,17.6,7.5,12.4,0.0,0.0,0.0,0,8.2,23.4,341,16.79,2.94,5,5,5,2020,2,1,1,1,0,0,0,4,81,0,0,1,0,0,0,0,0,0,0
2017-08-15,35.4,23.5,29.5,39.1,26.7,32.0,0.0,0.0,0.0,0,12.2,31.7,109,26.0,6.42,1,34,34,2017,8,15,3,0,0,0,1,2,86,1,0,0,0,0,0,0,0,0,0
2021-11-11,27.5,18.5,22.5,27.7,17.2,22.6,0.0,0.0,0.0,0,11.2,28.4,355,17.89,3.84,3,46,46,2021,11,11,4,0,0,0,1,3,99,1,0,0,0,0,0,0,0,0,0
2020-12-25,16.3,5.8,10.7,12.3,2.1,6.8,0.0,0.0,0.0,0,11.2,27.7,105,16.15,3.14,4,52,52,2020,12,25,4,0,1,0,0,4,29,0,0,0,0,0,0,0,0,0,0
2022-06-28,33.4,23.2,27.3,35.3,26.0,29.6,1.2,1.2,0.0,5,18.1,42.5,3,25.5,5.97,1,27,27,2022,6,28,2,0,0,0,1,2,89,0,0,0,1,0,0,0,0,0,0
2017-01-22,27.0,12.2,19.8,21.9,8.0,15.8,0.0,0.0,0.0,0,27.1,65.5,298,18.36,5.42,6,5,5,2017,1,22,1,1,0,1,0,4,52,0,0,0,0,0,0,0,0,0,0
2020-10-28,20.4,9.0,14.1,20.3,6.8,12.8,0.1,0.1,0.0,1,14.0,28.8,14,18.33,3.05,2,44,44,2020,10,28,4,0,0,0,1,3,61,0,0,0,1,0,0,0,0,0,0
2017-10-01,26.2,20.4,23.2,29.4,23.5,26.3,0.0,0.0,0.0,0,9.3,25.6,101,15.34,3.05,6,41,41,2017,10,1,4,1,0,1,0,3,54,0,0,1,0,0,0,0,0,0,0
2017-04-03,29.8,16.9,23.4,29.7,15.8,22.7,0.0,0.0,0.0,0,12.5,30.2,123,27.33,5.98,0,15,15,2017,4,3,2,0,0,0,1,1,80,1,0,0,0,0,0,0,0,0,0
2018-06-04,34.5,22.9,28.5,35.3,24.6,29.4,0.0,0.0,0.0,0,15.1,38.9,115,29.89,7.35,0,23,23,2018,6,4,2,0,0,0,1,2,103,0,0,0,0,0,0,0,0,0,0
2021-05-17,33.2,21.1,26.9,37.5,23.3,29.8,0.2,0.2,0.0,1,16.4,31.7,134,27.03,6.07,0,21,21,2021,5,17,2,0,0,1,1,1,72,0,0,0,1,0,0,0,0,0,0
2020-11-14,29.1,17.9,22.6,31.3,19.5,24.6,0.3,0.3,0.0,2,9.1,22.3,88,16.52,3.25,5,46,46,2020,11,14,4,1,0,0,0,3,81,0,0,0,1,0,0,0,0,0,0
2019-03-17,15.1,8.2,11.4,13.5,5.9,9.4,6.1,6.1,0.0,5,8.8,24.1,81,15.85,2.61,6,12,12,2019,3,17,1,1,0,1,0,1,57,0,0,0,0,0,0,0,1,0,0
2020-10-18,31.5,18.0,24.5,33.4,18.9,25.7,0.0,0.0,0.0,0,10.2,25.2,126,21.23,4.69,6,43,43,2020,10,18,4,1,0,1,0,3,37,0,0,0,0,0,0,0,0,0,0
